gym,address,timestamp,consumption,TEMP,DEWP,SLP,STP,MAX,MIN,PRCP
Mosman,555 Military Rd Mosman 2088,2010-07-02 07:15:00.0,33.96,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 07:30:00.0,33.09,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 07:45:00.0,33.27,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 08:00:00.0,29.93,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 08:15:00.0,31.49,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 08:30:00.0,32.28,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 08:45:00.0,31.65,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 09:00:00.0,33.39,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 09:15:00.0,32.8,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 09:30:00.0,33.87,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 09:45:00.0,34.08,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 10:00:00.0,32.82,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 10:15:00.0,33.52,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 10:30:00.0,33.29,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 10:45:00.0,30.63,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 11:00:00.0,30.26,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 11:15:00.0,30.63,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 11:30:00.0,30.12,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 11:45:00.0,31.39,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 12:00:00.0,32.95,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 12:15:00.0,32.22,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 12:30:00.0,32.62,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 12:45:00.0,32.3,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 13:00:00.0,30.64,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 13:15:00.0,31.12,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 13:30:00.0,31.96,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 13:45:00.0,30.22,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 14:00:00.0,30.36,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 14:15:00.0,31.11,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 14:30:00.0,30.46,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 14:45:00.0,30.96,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 15:00:00.0,30.35,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 15:15:00.0,31.34,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 15:30:00.0,31.17,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 15:45:00.0,31.62,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 16:00:00.0,29.77,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 16:15:00.0,30.76,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 16:30:00.0,30.29,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 16:45:00.0,31.11,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 17:00:00.0,31.03,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 17:15:00.0,31.63,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 17:30:00.0,30.65,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 17:45:00.0,30.73,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 18:00:00.0,32.03,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 18:15:00.0,32.37,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 18:30:00.0,33.72,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 18:45:00.0,32.15,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 19:00:00.0,32.79,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 19:15:00.0,30.91,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 19:30:00.0,31.09,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 19:45:00.0,33.6,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 20:00:00.0,30.7,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 20:15:00.0,31.28,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 20:30:00.0,32.47,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 20:45:00.0,30.87,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 21:00:00.0,29.3,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 21:15:00.0,27.59,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 21:30:00.0,20.94,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 21:45:00.0,18.61,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 22:00:00.0,18.71,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 22:15:00.0,18.6,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 22:30:00.0,19.48,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 22:45:00.0,17.43,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 23:00:00.0,16.91,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 23:15:00.0,15.98,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 23:30:00.0,17.2,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-02 23:45:00.0,18.45,51.5,41.9,1060,1060,57.2,44.8,0.03
Mosman,555 Military Rd Mosman 2088,2010-07-03 00:00:00.0,16.26,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 00:15:00.0,17.81,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 00:30:00.0,17.96,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 00:45:00.0,17.86,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 01:00:00.0,17.91,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 01:15:00.0,17.74,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 01:30:00.0,17.73,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 01:45:00.0,17.78,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 02:00:00.0,17.68,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 02:15:00.0,25.39,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 02:30:00.0,25.96,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 02:45:00.0,26.96,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 03:00:00.0,25.4,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 03:15:00.0,26.62,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 03:30:00.0,26.44,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 03:45:00.0,25.75,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 04:00:00.0,26.7,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 04:15:00.0,26.31,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 04:30:00.0,21.35,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 04:45:00.0,17.01,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 05:00:00.0,16.91,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 05:15:00.0,20.57,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 05:30:00.0,21.99,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 05:45:00.0,22.18,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 06:00:00.0,22.17,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 06:15:00.0,22.03,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 06:30:00.0,22.05,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 06:45:00.0,22.08,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 07:00:00.0,21.6,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 07:15:00.0,22.38,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 07:30:00.0,29.5,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 07:45:00.0,32.9,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 08:00:00.0,32.41,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 08:15:00.0,34.47,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 08:30:00.0,35.0,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 08:45:00.0,35.83,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 09:00:00.0,36.03,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 09:15:00.0,37.81,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 09:30:00.0,38.8,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 09:45:00.0,35.81,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 10:00:00.0,38.83,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 10:15:00.0,37.18,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 10:30:00.0,36.55,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 10:45:00.0,38.44,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 11:00:00.0,35.14,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 11:15:00.0,35.79,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 11:30:00.0,35.96,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 11:45:00.0,34.63,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 12:00:00.0,33.07,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 12:15:00.0,31.53,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 12:30:00.0,31.25,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 12:45:00.0,31.28,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 13:00:00.0,31.55,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 13:15:00.0,31.48,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 13:30:00.0,32.52,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 13:45:00.0,35.03,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 14:00:00.0,30.54,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 14:15:00.0,33.3,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 14:30:00.0,32.33,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 14:45:00.0,31.91,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 15:00:00.0,30.84,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 15:15:00.0,31.02,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 15:30:00.0,29.69,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 15:45:00.0,30.79,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 16:00:00.0,31.47,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 16:15:00.0,32.44,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 16:30:00.0,32.18,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 16:45:00.0,34.28,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 17:00:00.0,33.73,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 17:15:00.0,31.39,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 17:30:00.0,31.88,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 17:45:00.0,33.99,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 18:00:00.0,35.53,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 18:15:00.0,35.0,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 18:30:00.0,33.27,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 18:45:00.0,31.85,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 19:00:00.0,29.51,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 19:15:00.0,26.29,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 19:30:00.0,17.75,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 19:45:00.0,17.15,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 20:00:00.0,17.27,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 20:15:00.0,16.66,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 20:30:00.0,15.39,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 20:45:00.0,15.33,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 21:00:00.0,15.38,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 21:15:00.0,15.14,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 21:30:00.0,14.73,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 21:45:00.0,14.76,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 22:00:00.0,14.73,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 22:15:00.0,14.83,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 22:30:00.0,14.71,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 22:45:00.0,14.76,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 23:00:00.0,15.13,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 23:15:00.0,16.47,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 23:30:00.0,16.51,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-03 23:45:00.0,17.48,52.4,36.9,1060,1060,58.3,45.3,0.01
Mosman,555 Military Rd Mosman 2088,2010-07-04 00:00:00.0,14.82,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 00:15:00.0,15.42,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 00:30:00.0,16.84,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 00:45:00.0,17.7,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 01:00:00.0,17.74,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 01:15:00.0,17.83,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 01:30:00.0,17.75,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 01:45:00.0,23.21,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 02:00:00.0,25.6,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 02:15:00.0,23.98,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 02:30:00.0,22.92,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 02:45:00.0,23.78,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 03:00:00.0,23.38,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 03:15:00.0,23.48,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 03:30:00.0,23.38,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 03:45:00.0,23.03,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 04:00:00.0,22.98,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 04:15:00.0,23.05,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 04:30:00.0,23.04,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 04:45:00.0,17.89,54.0,45.5,1060,1060,60.8,45.1,0.00
Mosman,555 Military Rd Mosman 2088,2010-07-04 05:00:00.0,16.95,54.0,45.5,1060,1060,60.8,45.1,0.00
